card_id,edition,edition_status,match_number,match_id,date_utc,stage,team_id,team,opponent,player_id,player,card_type,minute_label,t_min,period,event_scope,nominal_basis_min,t_end_min,reset_window,base_horizon,effective_horizon,accumulation_role,paired_card_id,stop_scope,stop_card_id,stop_match_number,stop_t_min,stop_gap_fixtures,nominal_remainder_min,exp_match_min_rho_1,exp_match_min_rho_1_5,exp_match_min_rho_2,source_url,source_archive
2022-025-18187800000753,2022,final,25,400235471,2022-11-27T10:00:00Z,group,43901,Costa Rica,Japan,405811,A. CONTRERAS,Y,41',41,3,in_play,90,97,pre_quarter_final_reset,3,3,single_caution,,,,,,,49,56,56,56,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235471?language=en,data/raw/2022/fifa/timelines/m025_400235471.json
2022-025-18187800000786,2022,final,25,400235471,2022-11-27T10:00:00Z,group,43819,Japan,Costa Rica,441122,YAMANE,Y,44',44,3,in_play,90,97,pre_quarter_final_reset,3,3,single_caution,,,,,,,46,53,53,53,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235471?language=en,data/raw/2022/fifa/timelines/m025_400235471.json
2022-025-18187800001094,2022,final,25,400235471,2022-11-27T10:00:00Z,group,43901,Costa Rica,Japan,236530,C. BORGES,Y,61',61,5,in_play,90,97,pre_quarter_final_reset,3,3,single_caution,,,,,,,29,36,36,36,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235471?language=en,data/raw/2022/fifa/timelines/m025_400235471.json
2022-025-18187800001222,2022,final,25,400235471,2022-11-27T10:00:00Z,group,43901,Costa Rica,Japan,339797,F. CALVO,Y,70',70,5,in_play,90,97,pre_quarter_final_reset,3,0,accumulation_trigger,2022-010-18187700001292,,,,,,20,27,27,27,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235471?language=en,data/raw/2022/fifa/timelines/m025_400235471.json
2022-025-18187800001382,2022,final,25,400235471,2022-11-27T10:00:00Z,group,43819,Japan,Costa Rica,400511,ITAKURA,Y,84',84,5,in_play,90,97,pre_quarter_final_reset,3,1,accumulation_first_caution,2022-043-18188100000758,cross_match,2022-043-18188100000758,43,39,0,6,13,13,13,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235471?language=en,data/raw/2022/fifa/timelines/m025_400235471.json
2022-025-18187800001526,2022,final,25,400235471,2022-11-27T10:00:00Z,group,43819,Japan,Costa Rica,395318,ENDO,Y,90'+3',93,5,in_play,90,97,pre_quarter_final_reset,3,3,single_caution,,,,,,,0,4,4,4,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235471?language=en,data/raw/2022/fifa/timelines/m025_400235471.json
2022-026-18188400000466,2022,final,26,400235480,2022-11-27T13:00:00Z,group,43935,Belgium,Morocco,448364,ONANA,Y,29',29,3,in_play,90,96,pre_quarter_final_reset,3,0,accumulation_trigger,2022-009-18188300000966,,,,,,61,67,67,67,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235480?language=en,data/raw/2022/fifa/timelines/m026_400235480.json
2022-026-18188400001509,2022,final,26,400235480,2022-11-27T13:00:00Z,group,43872,Morocco,Belgium,448591,SABIRI,Y,90'+5',95,5,in_play,90,96,pre_quarter_final_reset,3,3,single_caution,,,,,,,0,1,1,1,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235480?language=en,data/raw/2022/fifa/timelines/m026_400235480.json
2022-027-18188500000977,2022,final,27,400235482,2022-11-27T16:00:00Z,group,43899,Canada,Croatia,430138,BUCHANAN,Y,52',52,5,in_play,90,97,pre_quarter_final_reset,3,3,single_caution,,,,,,,38,45,45,45,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235482?language=en,data/raw/2022/fifa/timelines/m027_400235482.json
2022-027-18188500001031,2022,final,27,400235482,2022-11-27T16:00:00Z,group,43938,Croatia,Canada,312432,LOVREN,Y,56',56,5,in_play,90,97,pre_quarter_final_reset,3,3,single_caution,,,,,,,34,41,41,41,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235482?language=en,data/raw/2022/fifa/timelines/m027_400235482.json
2022-027-18188500001404,2022,final,27,400235482,2022-11-27T16:00:00Z,group,43899,Canada,Croatia,441254,MILLER,Y,85',85,5,in_play,90,97,pre_quarter_final_reset,3,3,single_caution,,,,,,,5,12,12,12,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235482?language=en,data/raw/2022/fifa/timelines/m027_400235482.json
2022-027-18188500001405,2022,final,27,400235482,2022-11-27T16:00:00Z,group,43938,Croatia,Canada,241559,MODRIĆ,Y,85',85,5,in_play,90,97,pre_quarter_final_reset,3,3,single_caution,,,,,,,5,12,12,12,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235482?language=en,data/raw/2022/fifa/timelines/m027_400235482.json
2022-028-18187900000709,2022,final,28,400235474,2022-11-27T19:00:00Z,group,43948,Germany,Spain,395481,KEHRER,Y,37',37,3,in_play,90,96,pre_quarter_final_reset,3,3,single_caution,,,,,,,53,59,59,59,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235474?language=en,data/raw/2022/fifa/timelines/m028_400235474.json
2022-028-18187900000812,2022,final,28,400235474,2022-11-27T19:00:00Z,group,43969,Spain,Germany,303034,SERGIO,Y,44',44,3,in_play,90,96,pre_quarter_final_reset,3,3,single_caution,,,,,,,46,52,52,52,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235474?language=en,data/raw/2022/fifa/timelines/m028_400235474.json
2022-028-18187900001048,2022,final,28,400235474,2022-11-27T19:00:00Z,group,43948,Germany,Spain,379953,GORETZKA,Y,58',58,5,in_play,90,96,pre_quarter_final_reset,3,3,single_caution,,,,,,,32,38,38,38,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235474?language=en,data/raw/2022/fifa/timelines/m028_400235474.json
2022-028-18187900001069,2022,final,28,400235474,2022-11-27T19:00:00Z,group,43948,Germany,Spain,386413,KIMMICH,Y,60',60,5,in_play,90,96,pre_quarter_final_reset,3,3,single_caution,,,,,,,30,36,36,36,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235474?language=en,data/raw/2022/fifa/timelines/m028_400235474.json
2022-029-18189000000343,2022,final,29,400235487,2022-11-28T10:00:00Z,group,43849,Cameroon,Serbia,290931,N'KOULOU,Y,24',24,3,in_play,90,97,pre_quarter_final_reset,3,3,single_caution,,,,,,,66,73,73,73,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235487?language=en,data/raw/2022/fifa/timelines/m029_400235487.json
2022-029-18189000000393,2022,final,29,400235487,2022-11-28T10:00:00Z,group,43849,Cameroon,Serbia,402215,BASSOGOG,Y,30',30,3,in_play,90,97,pre_quarter_final_reset,3,3,single_caution,,,,,,,60,67,67,67,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235487?language=en,data/raw/2022/fifa/timelines/m029_400235487.json
2022-029-18189000000697,2022,final,29,400235487,2022-11-28T10:00:00Z,group,1902465,Serbia,Cameroon,385536,JOVIĆ,Y,45'+4',49,3,in_play,90,97,pre_quarter_final_reset,3,3,single_caution,,,,,,,41,48,48,48,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235487?language=en,data/raw/2022/fifa/timelines/m029_400235487.json
2022-029-18189000001483,2022,final,29,400235487,2022-11-28T10:00:00Z,group,1902465,Serbia,Cameroon,411544,MILENKOVIĆ,Y,90'+3',93,5,in_play,90,97,pre_quarter_final_reset,3,1,accumulation_first_caution,2022-047-18189200001394,cross_match,2022-047-18189200001394,47,95,0,0,4,4,4,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235487?language=en,data/raw/2022/fifa/timelines/m029_400235487.json
2022-030-18189600000318,2022,final,30,400235489,2022-11-28T13:00:00Z,group,43860,Ghana,Korea Republic,369248,AMARTEY,Y,21',21,3,in_play,90,101,pre_quarter_final_reset,3,3,single_caution,,,,,,,69,80,80,80,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235489?language=en,data/raw/2022/fifa/timelines/m030_400235489.json
2022-030-18189600000374,2022,final,30,400235489,2022-11-28T13:00:00Z,group,43822,Korea Republic,Ghana,356534,W Y JUNG,Y,27',27,3,in_play,90,101,pre_quarter_final_reset,3,2,accumulation_first_caution,2022-054-18190500000711,cross_match,2022-054-18190500000711,54,44,1,63,74,74,74,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235489?language=en,data/raw/2022/fifa/timelines/m030_400235489.json
2022-030-18189600001113,2022,final,30,400235489,2022-11-28T13:00:00Z,group,43860,Ghana,Korea Republic,448536,TARIQ,Y,73',73,5,in_play,90,101,pre_quarter_final_reset,3,3,single_caution,,,,,,,17,28,28,28,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235489?language=en,data/raw/2022/fifa/timelines/m030_400235489.json
2022-030-18189600001157,2022,final,30,400235489,2022-11-28T13:00:00Z,group,43822,Korea Republic,Ghana,375754,Y G KIM,Y,77',77,5,in_play,90,101,pre_quarter_final_reset,3,3,single_caution,,,,,,,13,24,24,24,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235489?language=en,data/raw/2022/fifa/timelines/m030_400235489.json
2022-031-18189100000916,2022,final,31,400235485,2022-11-28T16:00:00Z,group,43971,Switzerland,Brazil,448103,RIEDER,Y,50',50,5,in_play,90,96,pre_quarter_final_reset,3,3,single_caution,,,,,,,40,46,46,46,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235485?language=en,data/raw/2022/fifa/timelines/m031_400235485.json
2022-031-18189100000939,2022,final,31,400235485,2022-11-28T16:00:00Z,group,43924,Brazil,Switzerland,394018,FRED,Y,52',52,5,in_play,90,96,pre_quarter_final_reset,3,3,single_caution,,,,,,,38,44,44,44,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235485?language=en,data/raw/2022/fifa/timelines/m031_400235485.json
2022-032-18189700000111,2022,final,32,400235492,2022-11-28T19:00:00Z,group,43930,Uruguay,Portugal,386538,R. BENTANCUR,Y,6',6,3,in_play,90,101,pre_quarter_final_reset,3,3,single_caution,,,,,,,84,95,95,95,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235492?language=en,data/raw/2022/fifa/timelines/m032_400235492.json
2022-032-18189700000618,2022,final,32,400235492,2022-11-28T19:00:00Z,group,43963,Portugal,Uruguay,395216,R. NEVES,Y,38',38,3,in_play,90,101,pre_quarter_final_reset,3,3,single_caution,,,,,,,52,63,63,63,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235492?language=en,data/raw/2022/fifa/timelines/m032_400235492.json
2022-032-18189700000676,2022,final,32,400235492,2022-11-28T19:00:00Z,group,43930,Uruguay,Portugal,402893,M. OLIVERA,Y,44',44,3,in_play,90,101,pre_quarter_final_reset,3,3,single_caution,,,,,,,46,57,57,57,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235492?language=en,data/raw/2022/fifa/timelines/m032_400235492.json
2022-032-18189700001233,2022,final,32,400235492,2022-11-28T19:00:00Z,group,43963,Portugal,Uruguay,418535,JOÃO FÉLIX,Y,77',77,5,in_play,90,101,pre_quarter_final_reset,3,3,single_caution,,,,,,,13,24,24,24,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235492?language=en,data/raw/2022/fifa/timelines/m032_400235492.json
2022-033-18186300000423,2022,final,33,400235454,2022-11-29T19:00:00Z,group,43974,Wales,England,405256,JAMES,Y,29',29,3,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,61,66,66,66,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235454?language=en,data/raw/2022/fifa/timelines/m033_400235454.json
2022-033-18186300000896,2022,final,33,400235454,2022-11-29T19:00:00Z,group,43974,Wales,England,299617,RAMSEY,Y,61',61,5,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,29,34,34,34,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235454?language=en,data/raw/2022/fifa/timelines/m033_400235454.json
2022-034-18186200000671,2022,final,34,400235456,2022-11-29T19:00:00Z,group,43921,United States,Iran,390238,ADAMS,Y,43',43,3,in_play,90,101,pre_quarter_final_reset,2,2,single_caution,,,,,,,47,58,58,58,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235456?language=en,data/raw/2022/fifa/timelines/m034_400235456.json
2022-034-18186200001243,2022,final,34,400235456,2022-11-29T19:00:00Z,group,43817,Iran,United States,371735,M. HOSSEINI,Y,77',77,5,in_play,90,101,pre_quarter_final_reset,2,2,single_caution,,,,,,,13,24,24,24,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235456?language=en,data/raw/2022/fifa/timelines/m034_400235456.json
2022-034-18186200001515,2022,final,34,400235456,2022-11-29T19:00:00Z,group,43817,Iran,United States,448506,A. JALALI,Y,90'+6',96,5,in_play,90,101,pre_quarter_final_reset,2,2,single_caution,,,,,,,0,5,5,5,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235456?language=en,data/raw/2022/fifa/timelines/m034_400235456.json
2022-035-18185600000942,2022,final,35,400235451,2022-11-29T15:00:00Z,group,43879,Senegal,Ecuador,332314,GANA,Y,66',66,5,in_play,90,97,pre_quarter_final_reset,2,0,accumulation_trigger,2022-002-18185200001290,,,,,,24,31,31,31,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235451?language=en,data/raw/2022/fifa/timelines/m035_400235451.json
2022-036-18185700000969,2022,final,36,400235450,2022-11-29T15:00:00Z,group,43960,Netherlands,Qatar,336088,AKÉ,Y,52',52,5,in_play,90,97,pre_quarter_final_reset,2,2,single_caution,,,,,,,38,45,45,45,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235450?language=en,data/raw/2022/fifa/timelines/m036_400235450.json
2022-037-18187400000064,2022,final,37,400235468,2022-11-30T15:00:00Z,group,43976,Australia,Denmark,349342,BEHICH,Y,4',4,3,in_play,90,97,pre_quarter_final_reset,2,2,single_caution,,,,,,,86,93,93,93,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235468?language=en,data/raw/2022/fifa/timelines/m037_400235468.json
2022-037-18187400000990,2022,final,37,400235468,2022-11-30T15:00:00Z,group,43976,Australia,Denmark,331149,DEGENEK,Y,57',57,5,in_play,90,97,pre_quarter_final_reset,2,1,accumulation_first_caution,2022-050-18190100000675,cross_match,2022-050-18190100000675,50,38,0,33,40,40,40,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235468?language=en,data/raw/2022/fifa/timelines/m037_400235468.json
2022-037-18187400001234,2022,final,37,400235468,2022-11-30T15:00:00Z,group,43941,Denmark,Australia,395460,SKOV,Y,75',75,5,in_play,90,97,pre_quarter_final_reset,2,2,single_caution,,,,,,,15,22,22,22,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235468?language=en,data/raw/2022/fifa/timelines/m037_400235468.json
2022-038-18187500000449,2022,final,38,400235465,2022-11-30T15:00:00Z,group,43888,Tunisia,France,436621,KECHRIDA,Y,28',28,3,in_play,90,103,pre_quarter_final_reset,2,2,single_caution,,,,,,,62,75,75,75,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235465?language=en,data/raw/2022/fifa/timelines/m038_400235465.json
2022-039-18186900000853,2022,final,39,400235464,2022-11-30T19:00:00Z,group,43922,Argentina,Poland,401204,ACUÑA,Y,49',49,5,in_play,90,97,pre_quarter_final_reset,2,2,accumulation_first_caution,2022-057-18190900000674,cross_match,2022-057-18190900000674,57,43,1,41,48,48,48,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235464?language=en,data/raw/2022/fifa/timelines/m039_400235464.json
2022-039-18186900001395,2022,final,39,400235464,2022-11-30T19:00:00Z,group,43962,Poland,Argentina,269735,KRYCHOWIAK,Y,78',78,5,in_play,90,97,pre_quarter_final_reset,2,2,single_caution,,,,,,,12,19,19,19,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235464?language=en,data/raw/2022/fifa/timelines/m039_400235464.json
2022-040-18186800000241,2022,final,40,400235460,2022-11-30T19:00:00Z,group,43911,Mexico,Saudi Arabia,400634,E. ÁLVAREZ,Y,16',16,3,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,74,82,82,82,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235460?language=en,data/raw/2022/fifa/timelines/m040_400235460.json
2022-040-18186800000416,2022,final,40,400235460,2022-11-30T19:00:00Z,group,43835,Saudi Arabia,Mexico,425804,ALSHEHRI,Y,28',28,3,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,62,70,70,70,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235460?language=en,data/raw/2022/fifa/timelines/m040_400235460.json
2022-040-18186800000483,2022,final,40,400235460,2022-11-30T19:00:00Z,group,43835,Saudi Arabia,Mexico,430504,ALI ALHASSAN,Y,34',34,3,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,56,64,64,64,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235460?language=en,data/raw/2022/fifa/timelines/m040_400235460.json
2022-040-18186800000818,2022,final,40,400235460,2022-11-30T19:00:00Z,group,43835,Saudi Arabia,Mexico,403335,ALTAMBAKTI,Y,52',52,5,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,38,46,46,46,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235460?language=en,data/raw/2022/fifa/timelines/m040_400235460.json
2022-040-18186800001213,2022,final,40,400235460,2022-11-30T19:00:00Z,group,43835,Saudi Arabia,Mexico,430502,MADU,Y,81',81,5,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,9,17,17,17,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235460?language=en,data/raw/2022/fifa/timelines/m040_400235460.json
2022-040-18186800001321,2022,final,40,400235460,2022-11-30T19:00:00Z,group,43835,Saudi Arabia,Mexico,403312,ALAMRI,Y,90'+1',91,5,in_play,90,98,pre_quarter_final_reset,2,0,accumulation_trigger,2022-022-18186600000673,,,,,,0,7,7,7,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235460?language=en,data/raw/2022/fifa/timelines/m040_400235460.json
2022-040-18186800001415,2022,final,40,400235460,2022-11-30T19:00:00Z,group,43835,Saudi Arabia,Mexico,339485,HATAN,Y,90'+7',97,5,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,0,1,1,1,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235460?language=en,data/raw/2022/fifa/timelines/m040_400235460.json
2022-041-18188700001254,2022,final,41,400235478,2022-12-01T15:00:00Z,group,43935,Belgium,Croatia,402015,DENDONCKER,Y,67',67,5,in_play,90,95,pre_quarter_final_reset,2,2,single_caution,,,,,,,23,28,28,28,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235478?language=en,data/raw/2022/fifa/timelines/m041_400235478.json
2022-042-18188600000139,2022,final,42,400235479,2022-12-01T15:00:00Z,group,43899,Canada,Morocco,392850,HOILETT,Y,7',7,3,in_play,90,94,pre_quarter_final_reset,2,2,single_caution,,,,,,,83,87,87,87,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235479?language=en,data/raw/2022/fifa/timelines/m042_400235479.json
2022-042-18188600000395,2022,final,42,400235479,2022-12-01T15:00:00Z,group,43899,Canada,Morocco,370986,OSORIO,Y,26',26,3,in_play,90,94,pre_quarter_final_reset,2,2,single_caution,,,,,,,64,68,68,68,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235479?language=en,data/raw/2022/fifa/timelines/m042_400235479.json
2022-042-18188600000703,2022,final,42,400235479,2022-12-01T15:00:00Z,group,43899,Canada,Morocco,395032,ADEKUGBE,Y,45'+2',47,3,in_play,90,94,pre_quarter_final_reset,2,2,single_caution,,,,,,,43,47,47,47,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235479?language=en,data/raw/2022/fifa/timelines/m042_400235479.json
2022-042-18188600001349,2022,final,42,400235479,2022-12-01T15:00:00Z,group,43899,Canada,Morocco,267750,VITÓRIA,Y,84',84,5,in_play,90,94,pre_quarter_final_reset,2,2,single_caution,,,,,,,6,10,10,10,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235479?language=en,data/raw/2022/fifa/timelines/m042_400235479.json
2022-043-18188100000758,2022,final,43,400235475,2022-12-01T19:00:00Z,group,43819,Japan,Spain,400511,ITAKURA,Y,39',39,3,in_play,90,98,pre_quarter_final_reset,2,0,accumulation_trigger,2022-025-18187800001382,,,,,,51,59,59,59,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235475?language=en,data/raw/2022/fifa/timelines/m043_400235475.json
2022-043-18188100000868,2022,final,43,400235475,2022-12-01T19:00:00Z,group,43819,Japan,Spain,390541,TANIGUCHI,Y,44',44,3,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,46,54,54,54,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235475?language=en,data/raw/2022/fifa/timelines/m043_400235475.json
2022-043-18188100000879,2022,final,43,400235475,2022-12-01T19:00:00Z,group,43819,Japan,Spain,271253,YOSHIDA,Y,45',45,3,in_play,90,98,pre_quarter_final_reset,2,2,single_caution,,,,,,,45,53,53,53,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235475?language=en,data/raw/2022/fifa/timelines/m043_400235475.json
